-23.206193131371506	-36.31970098988485
-28.92077471158082	-33.26972648905793
-33.37341050644794	-32.15656607826749
-38.56815226712626	-31.414459137740522
-42.278682096182195	-31.414459137740522
-45.98921192523813	-34.38288689984837
-47.10237087395491	-38.09342160248319
-45.52596830923408	-41.882253231874344
-43.056862657553644	-44.9000529920831
-36.7469259921481	-49.015234483276856
-31.5343696163783	-50.66130707975436
-25.224432950972755	-50.66130707975436
-20.28622164761188	-48.740889050530605
-13.701939909797403	-42.97963496285934
