9.87191515732232	39.13037603252548
9.87191515732232	38.1571187628108
10.601842409715772	42.5367764765268
10.115224241453475	46.18649123795683
9.62860607319118	49.349577364529495
6.222278895355117	52.9992921259595
-2.2935390492350507	53.24260644338816
-11.295975162087515	50.07952031681549
-16.648775012972763	45.69986260309949
-21.271647611464573	39.86031898481147
-24.43466570516948	34.50740400138079
-25.407902041694072	30.12774628766479
-24.677974789300634	26.964660161092112
-22.244883947989152	23.80157403451944
-17.622011349497356	21.61174517766144
-15.432229592317029	20.63848790794676
-11.782593330349812	21.61174517766144
